1117	Yueqing Hilton Double Tree Hotel, China	A	0				 HK$07022004	A		HK	
1118	Beijing Kunlun Chef's Table	h	0				 US$07022004	A		HK-UF	
1120	Chengdu Dayuan Hotel and One Office BLDG	h	0				 HK$07022004	A		HK	
1201	Grand Hyatt Hotel, Ballroom Renovation	h	0				 HK$07022004	h		HK	
1202	Beijing Kunlun Hotel Multi-Function Ballroom	h	0				 US$07022004	h		HK-UF	
1203	Shanghai Pudong Zhenlong Hotel	h	0				 HK$07022004	A		HK	
1204	Four Seasons IFC, HK Serv Apt Refurbishment	A	0				 US$07022004	A		HK	
1205	Ritz Carlton Bachelor Gulch, Co	A	0				 US$07022004	A		PB-US	
1205.1	The Ritz-Carlton Bachelor Gulch-Int Café &Lift-Cab	a	0				 US$07022004	a		PB-US	
1205.2	The Ritz-Carlton Bachelor Gulch-Spa/Soft Refurb	h	0				 US$07022004	h		PB-US	
1206	HG Manila, Residence Public Are/Model RM	A	0				 US$07022004	A		HK	
1207	Langham Hong Kong Chuan Spa	A	0				 US$07022004	A		HK	
1208	Venetian Mini - Projects	h	0				 US$07022004	h		HK	
1209	Courtyard by Marriott - Nerul, India	A	0				 US$07022004	A		PB-Mauritus	
1209.1	Courtyard by Marriott - Nerul, India	A	0				 US$07022004	A		PB-Mauritus	
1210	Golf Links PH V - Sales Office & Show Flat	A	0				 US$07022004	A		PB-Mauritus	
1210.01	The Camellias-(Magnolias-II)	h	0				 US$07022004	h		PB-Mauritus	
1210.1	Magnolia-II/PH-V Gurgaon, India	A	0				 US$07022004	A		PB-Mauritus	
1210.2	The Camellias-Magnolias II	H	0				 US$07022004	H		PB-Mauritus	
1212	Ruixing D-2 Residence, Ruian, Wenzhou China	A	0				 US$07022004	A		HK	
1213	Nanjing Int'l Plaza North Tower Luxury Apt. L38-39	H	0				 US$07022004	H		HK	
1214	Golf Links PH V - Pro-Shop & Viewing Gallery	A	0				 US$07022004	A	HOLD	PB-Mauritus	
1215	Hyatt Regency Colombo, Sri Lanka	A	0				 US$07022004	A		HK	
1215.1	Hyatt Regency Colombo, Service Apt	A	0				 US$07022004	A		HK	
1215.2	Hyatt Regency Colombo,Sri Lanka-Japanese Rest 11th	A	0				 US$07022004	A		HK	
1216	Darwin Bay Le Gray Hotel, Galapagos (ID)	h	0				 US$07022004	h		PB-US	SOUTH AMERICA
1216.9	Darwin Bay Le Gray Hotel, Galapagos (MP)	h	0				 US$07022004	h		PB-ARCH	SOUTH AMERICA
1216.91	Darwin Bay Le Gray, Galapagos (Arch)	H	0				 US$07022004	h		PB-ARCH	SOUTH AMERICA
1217	Paradiso Le Gray Hotel, Galapagos (ID)	h	0				 US$07022004	h	HOLD	PB-US	SOUTH AMERICA
1218	Marriot Hotel, Xuzhou, China	A	0				 HK$07022004	A		HK	
1219	Conrad Hotel, Pune, India	h	0				 US$07022004	A		PB-Mauritus	
1220	Crowne Plaza Hotel & Serv. Apt, Macau	A	0				 US$07022004	A		HK	
1221	Venetian Mini-Project (2)	h	0				 US$07022004	h		HK	
1222	St. Regis Hotel at the Al Habtoor, Dubai	A	0				 US$07022004	A		HK	
1223	Fairmont Hotel, Wuhan	A	0				 HK$07022004	A		HK	
1225	Shanghai Huamu Residential	h	0				 HK$07022004	h	 (GT)	HK	
1226	Qingdao Shenlan Plaza Residence, China	A	0				 HK$07022004	A		HK	
1227	Venetian Suites Refurbisment	h	0				 US$07022004	h		HK	
1228	Hangzhou Golden Horse Real Estate Co. Ltd	A	0				 HK$07022004			HK	
1229	Zhong Xin Garden Residential Model Room	A	0				 US$07022004	A		HK	
1230.9	Iguaraya Master Plan, Colombia (MP)	h	0				 US$07022004	h		PB-ARCH	SOUTH AMERICA
1231.9	The Art Hotel, Calle93, Bogota (MP)	h	0				 US$07022004	h		PB-ARCH	SOUTH AMERICA
1232.9	Calitina Wine Resort, Mendoza (MP)	h	0				 US$07022004	h		PB-ARCH	SOUTH AMERICA
1233	Beijing Qinglong Lake Int'l Conference Hotel	h	0				 US$07022004	h		HK	
1234.9	Altos De Guayacanes, Cartagena (MP)	h	0				 US$07022004	h		PB-ARCH	SOUTH AMERICA
1235.8	Le Meridian Resort Hotel at Mount Emei	h	0				 US$07022004	A		PB-ARCH	SOUTH AMERICA
1236	Hangzhou Lanyuan Lot B Residence	A	0				 HK$07022004			HK	
1236.1	Jose Ignacio Winery, Uruguay	h	0				 US$07022004	h		PB-ARCH	SOUTH AMERICA
1237	Hangzhou Lanyuan Lot B Villa	A	0				 HK$07022004			HK	
1238	Darwin Bay Villas, Galapagos (ID)	h	0				 US$07022004	h	HOLD	PB-US	SOUTH AMERICA
1238.9	Darwin Bay Villas, Galapagos (MP)	h	0				 US$07022004	h		PB-ARCH	SOUTH AMERICA
1240	Ritz-Carlton Ft. Lauderdale	h	0				 US$07022004	h		PB-US	
1241	St. Tropez, West Entrance-Porte de Cochere	A	0				 US$07022004	A		PB-US	
1301	Nanjing Cui Ping Zi Qi Yun Gu Residence, China	A	0				 HK$07022004			HK	
1301.1	Nanjing Cui Ping Zi Qi Yun Gu Resd1210 BLK 2,China	A	0				 US$07022004	A		HK	
1302	Beijing LSH Center, China	A	0				 HK$07022004	A		HK	
1305	Ningbo Romon Universal City Apt	A	0				 US$07022004	A		HK	
1306.9	The Inn at Villa Bianca, Seymour, Connecticut(MP)	h	0				 US$07022004	h		PB-ARCH	
1307	Yantai Wanfang Jun Fu Villa/Residence,China	A	0				 US$07022004			HK	
1308	Ritz Carlton Grande Lakes, Orlando	A	0				 US$07022004	A		PB-US	
1309	Nanjing Cui Ping Jiuxi Cheng Yuan Villa/Flat China	h	0				 US$07022004	A		HK	
1310	Hilton Hotel Colombo-Sri Lanka	h	0				 US$07022004			HK	
1311	Ritz Carlton Ft. Laud. Model Condo	A	0				 US$07022004	A	HOLD	PB-US	
1312	Ritz Carlton Ft. Laud., Spa & Model Room	A	0				 US$07022004	A	HOLD	PB-US	
1313	Beijing Miyun Yunxi Low Rise Residential	A	0				 US$07022004	A		HK	
1314	Golf Estate, Sector 65, Gurgaon	A	0				 US$07022004	A		PB-Mauritus	
1315	Zhejiang Shaoxing Jia Yue Plaza (Residence)	A	0				 US$07022004	A		HK	
1316	Hyatt Regency Hotel, Shipai, Dongguan China	A	0				 US$07022004	A		HK	
1317	Jinan Guihe Crown Plaza Hotel, 9-14-Level PHI GRM	A	0				 US$07022004	A		HK	
1318	Beijing Yan Qi Lake Villa, China	A	0				 US$07022004	A		HK	
1319	Beijing Miyun Yunxi Townhouse Type 6	A	0				 US$07022004			HK	
1320	The Royal Garden Hotel, HK New GRM Ext. 18&19F	A	0				 US$07022004	A		HK	
1320.1	The Royal Garden Hotel, H.K.-17F BRM & PA	A	0				 HK$07022004	A		HK	
1321	Anhul Hefel Conrad, China	A	0				 US$07022004	A		HK	
1322	Dalian Wharf Gtown Buxiuxiang Resd,Model HouseABCD	A	0				 US$07022004	A		HK	
1323	Zhejiang Shaoxing Keqiao Jiayue Plaza Resd.Mezzani	A	0				 US$07022004	A		HK	
1324	Cape Sol Villa, Phuket, Thailand	A	0				 US$07022004	A		HK	
1326	Hangzhou Xiaoshan Grntwn Qianjiang Century City,Ch	A	0				 US$07022004	A		HK	
1327	Wuxi Lake Vista Villa Model Houses TypeC1&D2,China	A	0				 US$07022004	A		HK	
1328	Jinan Guihe Crowne Plaza Hotel 9-14 level PHI Chin	A	0				 US$07022004	A		HK	
1330	Xinjiang Wyndham Le Grand Large HotelVillaC, China	A	0				 US$07022004	A		HK	
1331	PHI Renov. Luoyang Dongshan Hotel,Hanan,China#5VIP	A	0				 US$07022004	A		HK	
200	?	H						H			
215.1	MARINA SQUARE HOTEL & CASINO	H		MAKI				H			
500	THE SOURCE GROUP	H		FABI	8/3/1994 0:00:00			H			
800	JIM &  JOHNS PERSONAL PROJECTS	H		9999	7/19/1994 0:00:00			H			
9007	HYATT REGENCY JOHOR BAHRU	H		HLRE				H			
9106	HYATT REGENCY PRAGUE	H		MISC				H			
9107	WORLD TRADE CENTER	H		WRLD				H			
9108	MERIDIEN HOTEL, CAIRO	H		MERI				H			
9108.3	MERIDIEN HOTEL, ROYAL SALON	H		SAUD				H			
9109	CHATEAU DE BANGKOK/LUMPINI	H		RUAM				H			
9123	GRAND HYATT HONG KONG	H		POLY	6/28/1994 0:00:00			H			
9211	GRAND HYATT KUALA LUMPUR	H		KUAL				H			
9211.1	DUTA GRAND HOTELS/ADD. SERVICE	H		DGH				H			
9218	HYATT REGENCY, JERUSALEM	H		9999	8/10/1994 0:00:00			H			
9223	PEAK CAFE	H		PEAK				H			
9224	GREEN BAY RESORT, TAIWAN	H		WIDE				H			
9225	GRAND HYATT KAOHSIUNG	H		FAVO				H			
9228.1	GRAND HYATT TAIPEI/IL LEONE	H		HLPM				H			
9228.2	GRAND HYATT TAIPEI, CLUB MART	H		EDTA				H			
9228.4	GRAND HYATT TAIPEI/OTHER AREAS	H		HLHD				H			
9228.5	GRAND HYATT TAIPEI/ADDT'L AREA	H		HLAA				H			
9229	HYATT REGENCY DEAD SEA	H		ETAB				H			
9304	GRAND HYATT MELBOURNE	H		LUST				H			
9305	GRAND HYATT FUKUOKA	H		FJUR				H			
9309	GUOMAN HOTEL, KUALA LUMPUR	H		HLPR				H			
9310	PARK HYATT ZURICH	H		SUTE	8/10/1994 0:00:00			H			
9405	MAX MOAR APT	H		LUST	6/28/1994 0:00:00			H			
9406	GRAND HYATT SHANGHAI	H		SHAN				H			
9407	MANDARIN ORIENTAL, MEXICO CITY	H		GRUP				H			
9408	KAOHSIUNG RESTAURANT COMPLEX	H		FARE				H			
9409	PARK  HYATT PARIS	H		9999	7/19/1994 0:00:00			H			
9410	NAN-SHA HOTEL, ARCHITECTURAL	H		FOK				H			
9411	NAN-SHA HOTEL I.D.	H		HENR	6/28/1994 0:00:00			H			
9412	HYATT BAKU	H		BAKU				H			
9413	SHA JIAO ISLAND	H		SHAJ	9/19/1994 0:00:00			H			
9414	HAYMAN ISLAND RESORT	H		HAYM				H			
9415	CAIRO HOTEL	H		CAIR				H			
9415.5	CAIRO HOTEL / GALLERIA	H		CAIR				H			
9415.7	CAIRO HOTEL / OPERATOR CHANGES	H		OPCH				H			
9415.8	CAIRO HOTEL/GRAND ROYAL SUITE	H		GRS				H			
9415.9	TEST FOR CONV	H		CAIR				H			
9416	MANILA BAY	H		MANI	10/17/1994 0:00:00			H			
9417	EL FARO, CARTEGENA	H		ELFA				H			
9417.1	HYATT EL FARO DE CARTAGENA(ID)	H		ELFI				H			
9417.2	EL FARO HYATT RESORT	H		ELFA				H			
9417.3	HYATT EL FARO DE CART. AR / RE	H		ELFA				H			
9417.4	HYATT EL FARO DE CART.(ID)(RE)	H		ELFA				H			
9417.5	HYATT EL FARO ID/GOLF/HEALTH	H		ELFA				H			
9418	NAN-SHA NEW CITY	H		NANC				H			
9419	GH HONG KONG VARIOUS AREAS	H		GHHK				H			
9420	PREHRAN, MELBOURNE	H		PREH				H			
9421	LORD JIM'S RESTAURANT	H		LORD				H			
9501	CATHEDRAL PLACE	H		CATH				H			
9502	JOHN GANDELL APARTMENT	H		JOHN				H			
9503	KWOK RESIDENCE	H		KWOK	8/14/1995 0:00:00			H			
9504	GOLF CLUB HOUSE, NAN SHA	H		GCH	4/4/1996 0:00:00			H			
9504.1	NAN SHA / GOLF SCHOOL	H		GCH				H			
9505	Mandarin Oriental, Manila	H		MAND	4/20/1995 0:00:00			H			
9506	CROWN HOTEL	H		HUDS				H			
9507	?	H						H			
9508	THE SALCEDO PARK	H		SP	8/14/1995 0:00:00			H			
9510	Petroleum Building, Shanghai	H		PETR	7/20/1995 0:00:00			H			
9511	EDWARD TAI HOUSE	H		ET	9/1/1995 0:00:00			H			
9512	G H HONG KONG REGENCY CLUB ROO	H		REGE	7/20/1995 0:00:00			H			
9513	JC MANDARIN	H		JC	8/14/1995 0:00:00			H			
9514	GANDELL SHOPPING CENTER	H		GAMD	7/20/1995 0:00:00			H			
9515	LAGOS DE ALTAMICA,CARTEGENA	H		LA	9/1/1995 0:00:00			H			
9516	INTERNATIONAL GARDENS/NAN SHA	H		GARD				H			
9517	H. REGENCY GIRARDOT,COLUMBIA	H		GIRA	9/29/1995 0:00:00			H			
9518	ISHAM ARIFF OFFICE COMPLEX	H		ISHA	10/12/1995 0:00:00			H			
9520	PARK HYATT BOGOTA	H		PHB	12/12/1995 0:00:00			H			
9521	PARK HYATT MELBOURNE	H		MC	8/25/1995 0:00:00			H			
9603	NAN SHA GOLF SCHOOL	H		NSGS	5/17/1996 0:00:00			H			
9604	GRAND HYATT ERAWAN BANGKOK	H		GHEB	7/12/1996 0:00:00			H			
9605	?	H						H			
9607	MR. MAX MOAR APT. CATHEDRAL PL	H		MRMM				H			
9608	LAS PALMAS	H		LP	8/7/1996 0:00:00			H			
9609	NAN SHA / GOLF CLUB (ID	H		HFOK				H			
9610	NAN SHA/ GOLF SCHOOL (ID)	H		GOLF				H			
9611	NAN SHA/GOLF SCHOOL-VILLAS(ID)	H		VILL				H			
9612	TERRAZA MARINA	H		MRNA				H			
9613	EURPCARIBE RESORT	H		RESO				H			
9614	AIGBURTH AND  TAVISTOCK	H		KERR	4/9/1997 0:00:00		 US$07022004	H			
9615	HYATT REGENCY SOMA BAY	H		SOMA			 US$07022004	H			
9616	BRITANNIA HOTEL	H		BH	12/12/1996 0:00:00		 US$07022004	H			
9617	DAMANSARA CITY PROJECT	H		DCP	1/17/1997 0:00:00		 US$07022004	H			
9618	MONG KOK PROJECT/H.K.	H		MKP	1/20/1997 0:00:00		 US$07022004	H			
9701	JOE SHERRILL RESIDENCE	H		SHER	1/20/1997 0:00:00		 US$07022004	H			
9702	ORCHARD HOTEL-SINGAPORE	H		OHS	1/20/1997 0:00:00		 US$07022004	H			
9703	DAMANSARA HOTEL, KUALA LUMPUR	H		DAMA			 US$07022004	H			
9705	RITZ-CARLTON HOTEL	H		RCH	4/1/1997 0:00:00		 US$07022004	H			
9706	VEERASWAMY RESTAURANT	H		VR	3/4/1997 0:00:00		 US$07022004	H			
9707	GRAND BAHAMA RESORT	H		GBR	3/19/1997 0:00:00		 US$07022004	H			
9708	HYATT REGENCY PERTH	H		HRP	4/10/1997 0:00:00		 US$07022004	H			
9709	LE ST. GERAN HOTEL, MAURITIUS	H		LEST			 US$07022004	H			
9710	LE COCO BEACH, MAURITIUS	H		LECO			 US$07022004	H			
9711	LE TOUESSROCK HOTEL, MAURITIUS	H		LETO			 US$07022004	H			
9712	JIADA PLAZA HOTEL KUNMING	H		JIAD			 US$07022004	H			
9714	9614ING ORIENTAL PLAZA, CHINA	H		BEJI			 US$07022004	H			
9715	THE RENAISSANCE HOTEL	H		TRH			 US$07022004	H			
9716	HYATT REGENCY CALCUTTA	H		DELI			 US$07022004	H			
9716.1	?	H					 US$07022004	H			
9717	HYATT REGENCY BOMBAY, INDIA	H		BOMB			 US$07022004	H			
9717.1	?	H					 US$07022004	H			
9718	KIA PENG PENTHOUSE	H		KIA			 US$07022004	H			
9719	HONG KONG STATION RESTAURANT	H		HKSR	9/5/1997 0:00:00		 US$07022004	H			
9720	SUN HONG KAI ITALIAN	H		SHKI	9/8/1997 0:00:00		 US$07022004	H			
9721	SUN  HUNG KAI ITALIAN REST.	H		HUNG	9/29/1997 0:00:00		 US$07022004	H			
9722	RITZ CARLTON SHANGHAI	H		RCS	9/12/1997 0:00:00		 US$07022004	H			
9723	MARCO POLO SHANGHAI, CHINA	H		MPS			 US$07022004	H			
9724	HWANG GANG LAKE GOLF CLUBHOUSE	H		HGLG			 US$07022004	H			
9725	BELLE BAY SHANGHRI-LA, PHILIPP	H		BBS			 US$07022004	H			
9726	HYATT REGENCY HSINCHU, TAIWAN	H		HRHT	11/25/1997 0:00:00		 US$07022004	H			
9727	PARK HYATT ROATAN,HONDURAS	H		PHRH			 US$07022004	H			
9728	HYATT REGENCY, PANAMA	H		HRPA	11/25/1997 0:00:00		 US$07022004	H			
9729	TAGAYTAY RESORT & SPA,PHILIPPI	H		TRSP			 US$07022004	H			
9730	?	H					 US$07022004	H			
9731	KCRC HOTEL	H		KCRC	3/17/1998 0:00:00		 US$07022004	H			
9801	HYATT CHONGQING	H		HC	7/22/1998 0:00:00		 US$07022004	H			
9802	CHEUNG KONG CENTRE	H		CKC			 US$07022004	H			
9803	MAKATI SHANGRI-LA HOTEL	H		MAKI			 US$07022004	H			
9804	CITIC PACIFIC OFFICE REFUR	H		CITI			 US$07022004	H			
9805	101 CLEMATIS	H		CLEM			 US$07022004	H			
9806	ONE NORTH CLEMATIS STREET	H		FLCC			 US$07022004	H			
9807	SHERATON STOCKHOLM	H		STOC			 US$07022004	H			
9808	SAFARI RESORT	H		SR	6/16/1998 0:00:00		 US$07022004	H			
9809	ACROPOLIS MALL	H		AM	7/21/1998 0:00:00		 US$07022004	H			
9810	PARK HYATT, MENDOZA, ARGENTINA	H		PHMA	7/16/1998 0:00:00		 US$07022004	H			
9811	HYATT REGENCY, NEW DELHI,INDIA	H		HRND	9/9/1998 0:00:00		 US$07022004	H			
9811.1	HR  DELHI, INDIAN RESTAURAN	H		HRND			 US$07022004	H			
9811.2	HR DELHI/TYPICAL GUEST ROOM	H		HRND			 US$07022004	H			
9811.3	HR DELI/BOARDROOM & CREW LOUNG	H		HRND			 US$07022004	H			
9812	GRAND HOTEL EXCELSIOR,MALTA	H		GHEM	7/23/1998 0:00:00		 US$07022004	H			
9813	G.V.K. REDDY RESIDENCE	H		GVKR	11/25/1998 0:00:00		 US$07022004	H			
9815	HYATT REGENCY COCONUT POINT	H		HRCP	12/2/1998 0:00:00		 US$07022004	H			
9816	LAKE WORTH BEACH ENHANCEMENT	H		LWBE	10/14/1998 0:00:00		 US$07022004	H			
9817	CARLYLE HOTEL	H		CH	12/2/1998 0:00:00		 US$07022004	H			
9822	LE PALAIS SHOW HOUSE	H		LEP			 US$07022004	H			
9823	PRESIDENTS COUNTRY CLUB	H		PCC	3/5/1999 0:00:00		 US$07022004	H			
9824	MANDARIN HOTEL, SINGAPORE	H		MHS	2/2/1999 0:00:00		 US$07022004	H			
9901	BROOK HOUSE APARTMENT	H		BHA			 US$07022004	H			
9902	HYATT REGENCY PANAMA	H		PHC			 US$07022004	H			
9903	MOSCOW HOTEL	H		YONA			 US$07022004	H			
9904	PRINCE OF WALES/VICEROY-H.K.	H		PFWV	4/7/1999 0:00:00		 US$07022004	H			
9905	HYATT REGENCY SANTIAGO	H		HRS	6/18/1999 0:00:00		 US$07022004	H			
9906	PARK HYATT BUENOS AIRES, ARGEN	H		PHBA	5/26/1999 0:00:00		 US$07022004	H			
9907	STRANDVAGEN	H		HULT			 US$07022004	H			
9908	HONTA HOTEL	H		HH	8/20/1999 0:00:00		 US$07022004	H			
9909	Great Eagle Hotel Ball/Meeting	H		GEHB			 US$07022004	H			
9910	Great Eagle Hote Roma Suites	H		GEHB			 US$07022004	H			
9911	Radisson Resort Parkway	H		RRP			 US$07022004	H			
9912	Hurricane Beach Water Park	H		HBWP	8/13/1999 0:00:00		 US$07022004	H			
9913	Great Eagle Hotel/Health Club	H		MKP	4/21/2000 0:00:00		 US$07022004	H			
9914	Great Eagle Bostonian Rest.	H		GEHB			 US$07022004	H			
9915	Sheraton Stockholm/Ballroom	H		STOC			 US$07022004	H			
9916	Hyatt Regency Delhi Club Loung	H		HRB			 US$07022004	H			
9918	Hyatt Regency Delhi Suites	H		HRB			 US$07022004	H			
9919	Gupta Residence, Delhi India	H		HRB	2/11/2000 0:00:00		 US$07022004	H			
9920	Park Lane Hotel, Hong Kong	H		PLHK			 US$07022004	H			
